31,1773100335.734,1773100335.8208025,/home/sylva0/on_board/logs/images/0000000031.jpg,0.0,0.0,0.189,nan,nan,nan,-0.021247388795018196,-0.013111753389239311,-1.5249086618423462,1
32,1773100336.7377846,1773100336.8250213,/home/sylva0/on_board/logs/images/0000000032.jpg,0.0,0.0,0.019,nan,nan,nan,-0.021227173507213593,-0.01316423062235117,-1.524813175201416,1
33,1773100337.7472212,1773100337.836328,/home/sylva0/on_board/logs/images/0000000033.jpg,0.0,0.0,0.135,nan,nan,nan,-0.02118787169456482,-0.013165690936148167,-1.5247000455856323,1
34,1773100338.7671657,1773100338.8456469,/home/sylva0/on_board/logs/images/0000000034.jpg,0.0,0.0,0.073,nan,nan,nan,-0.02116437628865242,-0.013164816424250603,-1.5243644714355469,1
35,1773100339.7582774,1773100339.8441072,/home/sylva0/on_board/logs/images/0000000035.jpg,0.0,0.0,0.243,nan,nan,nan,-0.021156758069992065,-0.013180303387343884,-1.5244346857070923,1
36,1773100340.7814777,1773100340.8593318,/home/sylva0/on_board/logs/images/0000000036.jpg,0.0,0.0,0.291,nan,nan,nan,-0.021136511117219925,-0.013185360468924046,-1.5243319272994995,1
37,1773100341.7551043,1773100341.8308897,/home/sylva0/on_board/logs/images/0000000037.jpg,0.0,0.0,0.313,nan,nan,nan,-0.021151216700673103,-0.013262562453746796,-1.5243343114852905,1
38,1773100342.793805,1773100342.872818,/home/sylva0/on_board/logs/images/0000000038.jpg,0.0,0.0,0.457,nan,nan,nan,-0.021210111677646637,-0.013270040042698383,-1.5239254236221313,1
39,1773100343.7376745,1773100343.8160727,/home/sylva0/on_board/logs/images/0000000039.jpg,0.0,0.0,0.449,nan,nan,nan,-0.021298401057720184,-0.01322096399962902,-1.5234521627426147,1
40,1773100344.7426176,1773100344.817038,/home/sylva0/on_board/logs/images/0000000040.jpg,0.0,0.0,0.508,nan,nan,nan,-0.021359171718358994,-0.013273773714900017,-1.5232360363006592,1
41,1773100345.745319,1773100345.8194294,/home/sylva0/on_board/logs/images/0000000041.jpg,0.0,0.0,0.593,nan,nan,nan,-0.021219318732619286,-0.013160706497728825,-1.5226261615753174,1
42,1773100346.7453072,1773100346.8169892,/home/sylva0/on_board/logs/images/0000000042.jpg,0.0,0.0,0.647,nan,nan,nan,-0.02117399126291275,-0.0129459323361516,-1.5221953392028809,1
43,1773100347.783197,1773100347.890657,/home/sylva0/on_board/logs/images/0000000043.jpg,0.0,0.0,0.666,nan,nan,nan,-0.0210516769438982,-0.012766561470925808,-1.521930456161499,1
44,1773100348.7865825,1773100348.8710172,/home/sylva0/on_board/logs/images/0000000044.jpg,0.0,0.0,0.607,nan,nan,nan,-0.021123159676790237,-0.012554285116493702,-1.5214824676513672,1
45,1773100349.7915454,1773100349.869256,/home/sylva0/on_board/logs/images/0000000045.jpg,0.0,0.0,0.474,nan,nan,nan,-0.021147415041923523,-0.01255415752530098,-1.5210394859313965,1
46,1773100350.7948391,1773100350.8697503,/home/sylva0/on_board/logs/images/0000000046.jpg,0.0,0.0,0.293,nan,nan,nan,-0.02112826332449913,-0.012590360827744007,-1.5204684734344482,1
47,1773100351.7968693,1773100351.8692174,/home/sylva0/on_board/logs/images/0000000047.jpg,0.0,0.0,0.339,nan,nan,nan,-0.021080411970615387,-0.012601095251739025,-1.5198216438293457,1
48,1773100352.8006186,1773100352.8757038,/home/sylva0/on_board/logs/images/0000000048.jpg,0.0,0.0,0.141,nan,nan,nan,-0.021091856062412262,-0.012503884732723236,-1.5192551612854004,1
